labelIndex,modelLabel,scientificName,taxonClass
4916,Prunella ocularis,Prunella ocularis,Aves
4917,Prunella rubeculoides,Prunella rubeculoides,Aves
4918,Prunella strophiata,Prunella strophiata,Aves
4919,Psalidoprocne pristoptera,Psalidoprocne pristoptera,Aves
4920,Psaltriparus minimus,Psaltriparus minimus,Aves
4921,Psarisomus dalhousiae,Psarisomus dalhousiae,Aves
4922,Psarocolius angustifrons,Psarocolius angustifrons,Aves
4923,Psarocolius atrovirens,Psarocolius atrovirens,Aves
4924,Psarocolius bifasciatus,Psarocolius bifasciatus,Aves
4925,Psarocolius decumanus,Psarocolius decumanus,Aves
4926,Psarocolius montezuma,Psarocolius montezuma,Aves
4927,Psarocolius viridis,Psarocolius viridis,Aves
4928,Psarocolius wagleri,Psarocolius wagleri,Aves
4929,Psephotus haematonotus,Psephotus haematonotus,Aves
4930,Psephotus varius,Psephotellus varius,Aves
4931,Pseudacris brimleyi,,
4932,Pseudacris clarkii,,
4933,Pseudacris crucifer,Pseudacris crucifer,Aves
4934,Pseudacris feriarum,Pseudacris feriarum,Aves
4935,Pseudacris nigrita,,
4936,Pseudacris ocularis,,
4937,Pseudacris ornata,,
4938,Pseudacris streckeri,,
4939,Pseudacris triseriata,Pseudacris triseriata,Aves
4940,Pseudasthenes humicola,Pseudasthenes humicola,Aves
4941,Pseudastur albicollis,Pseudastur albicollis,Aves
4942,Pseudastur occidentalis,Pseudastur occidentalis,Aves
4943,Pseudelaenia leucospodia,Pseudelaenia leucospodia,Aves
4944,Pseudeos cardinalis,Pseudeos cardinalis,Aves
4945,Pseudibis papillosa,Pseudibis papillosa,Aves
4946,Pseudocolaptes boissonneautii,Pseudocolaptes boissonneautii,Aves
4947,Pseudocolaptes lawrencii,Pseudocolaptes lawrencii,Aves
4948,Pseudocolopteryx citreola,Pseudocolopteryx citreola,Aves
4949,Pseudocolopteryx dinelliana,Pseudocolopteryx dinelliana,Aves
4950,Pseudocolopteryx flaviventris,Pseudocolopteryx flaviventris,Aves
4951,Pseudocolopteryx sclateri,Pseudocolopteryx sclateri,Aves
4952,Pseudoleistes guirahuro,Pseudoleistes guirahuro,Aves
4953,Pseudoleistes virescens,Pseudoleistes virescens,Aves
4954,Pseudonestor xanthophrys,Pseudonestor xanthophrys,Aves
4955,Pseudonigrita arnaudi,Pseudonigrita arnaudi,Aves
4956,Pseudopipra pipra,Pseudopipra pipra,Aves
4957,Pseudopodoces humilis,Pseudopodoces humilis,Aves
4958,Pseudorectes ferrugineus,Pseudorectes ferrugineus,Aves
4959,Pseudoseisura cristata,Pseudoseisura cristata,Aves
4960,Pseudoseisura gutturalis,Pseudoseisura gutturalis,Aves
4961,Pseudoseisura lophotes,Pseudoseisura lophotes,Aves
4962,Pseudoseisura unirufa,Pseudoseisura unirufa,Aves
4963,Pseudospingus verticalis,Pseudospingus verticalis,Aves
4964,Pseudotriccus pelzelni,Pseudotriccus pelzelni,Aves
4965,Pseudotriccus ruficeps,Pseudotriccus ruficeps,Aves
4966,Psilopogon annamensis,Psilopogon annamensis,Aves
4967,Psilopogon armillaris,Psilopogon armillaris,Aves
4968,Psilopogon asiaticus,Psilopogon asiaticus,Aves
4969,Psilopogon auricularis,Psilopogon auricularis,Aves
4970,Psilopogon australis,Psilopogon australis,Aves
4971,Psilopogon chrysopogon,Psilopogon chrysopogon,Aves
4972,Psilopogon corvinus,Psilopogon corvinus,Aves
4973,Psilopogon duvaucelii,Psilopogon duvaucelii,Aves
4974,Psilopogon eximius,Psilopogon eximius,Aves
4975,Psilopogon faber,Psilopogon faber,Aves
4976,Psilopogon faiostrictus,Psilopogon faiostrictus,Aves
4977,Psilopogon flavifrons,Psilopogon flavifrons,Aves
4978,Psilopogon franklinii,Psilopogon franklinii,Aves
4979,Psilopogon haemacephalus,Psilopogon haemacephalus,Aves
4980,Psilopogon henricii,Psilopogon henricii,Aves
4981,Psilopogon incognitus,Psilopogon incognitus,Aves
4982,Psilopogon lagrandieri,Psilopogon lagrandieri,Aves
4983,Psilopogon lineatus,Psilopogon lineatus,Aves
4984,Psilopogon malabaricus,Psilopogon malabaricus,Aves
4985,Psilopogon monticola,Psilopogon monticola,Aves
4986,Psilopogon mystacophanos,Psilopogon mystacophanos,Aves
4987,Psilopogon nuchalis,Psilopogon nuchalis,Aves
4988,Psilopogon oorti,Psilopogon oorti,Aves
4989,Psilopogon pulcherrimus,Psilopogon pulcherrimus,Aves
4990,Psilopogon pyrolophus,Psilopogon pyrolophus,Aves
4991,Psilopogon rafflesii,Psilopogon rafflesii,Aves
4992,Psilopogon rubricapillus,Psilopogon rubricapillus,Aves
4993,Psilopogon virens,Psilopogon virens,Aves
4994,Psilopogon viridis,Psilopogon viridis,Aves
4995,Psilopogon zeylanicus,Psilopogon zeylanicus,Aves
4996,Psilopsiagon aurifrons,Psilopsiagon aurifrons,Aves
4997,Psilopsiagon aymara,Psilopsiagon aymara,Aves
4998,Psilorhamphus guttatus,Psilorhamphus guttatus,Aves
4999,Psilorhinus morio,Cyanocorax morio,Aves
5000,Psiloscops flammeolus,Psiloscops flammeolus,Aves
5001,Psittacara erythrogenys,Psittacara erythrogenys,Aves
5002,Psittacara finschi,Psittacara finschi,Aves
5003,Psittacara holochlorus,Psittacara holochlorus,Aves
5004,Psittacara leucophthalmus,Psittacara leucophthalmus,Aves
5005,Psittacara mitratus,Psittacara mitratus,Aves
5006,Psittacara strenuus,Psittacara strenuus,Aves
5007,Psittacara wagleri,Psittacara wagleri,Aves
5008,Psittacula alexandri,Psittacula alexandri,Aves
5009,Psittacula calthrapae,Psittacula calthrapae,Aves
5010,Psittacula columboides,Psittacula columboides,Aves
5011,Psittacula cyanocephala,Psittacula cyanocephala,Aves
5012,Psittacula eques,Psittacula eques,Aves
5013,Psittacula eupatria,Psittacula eupatria,Aves
5014,Psittacula finschii,Psittacula finschii,Aves
5015,Psittacula himalayana,Psittacula himalayana,Aves
5016,Psittacula krameri,Psittacula krameri,Aves
5017,Psittacula longicauda,Psittacula longicauda,Aves
5018,Psittacus erithacus,Psittacus erithacus,Aves
5019,Psittinus cyanurus,Psittinus cyanurus,Aves
5020,Psittiparus gularis,Paradoxornis gularis,Aves
5021,Psophia crepitans,Psophia crepitans,Aves
5022,Psophia leucoptera,Psophia leucoptera,Aves
5023,Psophia viridis,Psophia viridis,Aves
5024,Psophocichla litsitsirupa,Turdus litsitsirupa,Aves
5025,Psophodes cristatus,Psophodes cristatus,Aves
5026,Psophodes nigrogularis,Psophodes nigrogularis,Aves
5027,Psophodes occidentalis,Psophodes occidentalis,Aves
5028,Psophodes olivaceus,Psophodes olivaceus,Aves
5029,Pteridophora alberti,Pteridophora alberti,Aves
5030,Pternistis adspersus,Pternistis adspersus,Aves
5031,Pternistis afer,Pternistis afer,Aves
5032,Pternistis ahantensis,Pternistis ahantensis,Aves
5033,Pternistis bicalcaratus,Pternistis bicalcaratus,Aves
5034,Pternistis capensis,Pternistis capensis,Aves
5035,Pternistis erckelii,Pternistis erckelii,Aves
5036,Pternistis hildebrandti,Pternistis hildebrandti,Aves
5037,Pternistis leucoscepus,Pternistis leucoscepus,Aves
5038,Pternistis natalensis,Pternistis natalensis,Aves
5039,Pternistis squamatus,Pternistis squamatus,Aves
5040,Pternistis swainsonii,Pternistis swainsonii,Aves
5041,Pterocles alchata,Pterocles alchata,Aves
5042,Pterocles exustus,Pterocles exustus,Aves
5043,Pterocles namaqua,Pterocles namaqua,Aves
5044,Pterocles orientalis,Pterocles orientalis,Aves
5045,Pterocles senegallus,Pterocles senegallus,Aves
5046,Pterodroma cervicalis,Pterodroma cervicalis,Aves
5047,Pterodroma cookii,Pterodroma cookii,Aves
5048,Pterodroma externa,Pterodroma externa,Aves
5049,Pterodroma hypoleuca,Pterodroma hypoleuca,Aves
5050,Pterodroma inexpectata,Pterodroma inexpectata,Aves
5051,Pterodroma madeira,Pterodroma madeira,Aves
5052,Pterodroma neglecta,Pterodroma neglecta,Aves
5053,Pterodroma nigripennis,Pterodroma nigripennis,Aves
5054,Pterodroma phaeopygia,Pterodroma phaeopygia,Aves
5055,Pterodroma sandwichensis,Pterodroma sandwichensis,Aves
5056,Pteroglossus aracari,Pteroglossus aracari,Aves
5057,Pteroglossus azara,Pteroglossus azara,Aves
5058,Pteroglossus bailloni,Pteroglossus bailloni,Aves
5059,Pteroglossus beauharnaisii,Pteroglossus beauharnaisii,Aves
5060,Pteroglossus bitorquatus,Pteroglossus bitorquatus,Aves
5061,Pteroglossus castanotis,Pteroglossus castanotis,Aves
5062,Pteroglossus frantzii,Pteroglossus frantzii,Aves
5063,Pteroglossus inscriptus,Pteroglossus inscriptus,Aves
5064,Pteroglossus pluricinctus,Pteroglossus pluricinctus,Aves
5065,Pteroglossus torquatus,Pteroglossus torquatus,Aves
5066,Pterophylla camellifolia,Pterophylla camellifolia,Aves
5067,Pteroptochos castaneus,Pteroptochos castaneus,Aves
5068,Pteroptochos megapodius,Pteroptochos megapodius,Aves
5069,Pteroptochos tarnii,Pteroptochos tarnii,Aves
5070,Pterorhinus albogularis,Pterorhinus albogularis,Aves
5071,Pterorhinus berthemyi,Pterorhinus berthemyi,Aves
5072,Pterorhinus chinensis,Pterorhinus chinensis,Aves
5073,Pterorhinus davidi,Pterorhinus davidi,Aves
5074,Pterorhinus delesserti,Pterorhinus delesserti,Aves
5075,Pterorhinus mitratus,Pterorhinus mitratus,Aves
5076,Pterorhinus pectoralis,Pterorhinus pectoralis,Aves
5077,Pterorhinus perspicillatus,Pterorhinus perspicillatus,Aves
5078,Pterorhinus poecilorhynchus,Pterorhinus poecilorhynchus,Aves
5079,Pterorhinus ruficollis,Pterorhinus ruficollis,Aves
5080,Pterorhinus sannio,Pterorhinus sannio,Aves
5081,Pterorhinus treacheri,Pterorhinus treacheri,Aves
5082,Pteruthius aeralatus,Pteruthius aeralatus,Aves
5083,Pteruthius intermedius,Pteruthius intermedius,Aves
5084,Pteruthius melanotis,Pteruthius melanotis,Aves
5085,Pteruthius ripleyi,,
5086,Pteruthius rufiventer,Pteruthius rufiventer,Aves
5087,Pteruthius xanthochlorus,Pteruthius xanthochlorus,Aves
5088,Ptilinopus iozonus,Ptilinopus iozonus,Aves
5089,Ptilinopus magnificus,Ptilinopus magnificus,Aves
5090,Ptilinopus melanospilus,Ptilinopus melanospilus,Aves
5091,Ptilinopus occipitalis,Ptilinopus occipitalis,Aves
5092,Ptilinopus pelewensis,Ptilinopus pelewensis,Aves
5093,Ptilinopus porphyraceus,Ptilinopus porphyraceus,Aves
5094,Ptilinopus regina,Ptilinopus regina,Aves
5095,Ptilinopus rivoli,Ptilinopus rivoli,Aves
5096,Ptilinopus solomonensis,Ptilinopus solomonensis,Aves
5097,Ptilinopus superbus,Ptilinopus superbus,Aves
5098,Ptilinopus viridis,Ptilinopus viridis,Aves
5099,Ptiliogonys caudatus,Ptiliogonys caudatus,Aves
5100,Ptiliogonys cinereus,Ptiliogonys cinereus,Aves
5101,Ptilocichla falcata,Ptilocichla falcata,Aves
5102,Ptilocichla leucogrammica,Ptilocichla leucogrammica,Aves
5103,Ptilocichla mindanensis,Ptilocichla mindanensis,Aves
5104,Ptilonorhynchus violaceus,Ptilonorhynchus violaceus,Aves
5105,Ptilopachus petrosus,Ptilopachus petrosus,Aves
5106,Ptiloprora guisei,Ptiloprora guisei,Aves
5107,Ptiloprora perstriata,Ptiloprora perstriata,Aves
5108,Ptilopsis leucotis,Ptilopsis leucotis,Aves
5109,Ptiloris magnificus,Ptiloris magnificus,Aves
5110,Ptiloris paradiseus,Ptiloris paradiseus,Aves
5111,Ptiloris victoriae,Ptiloris victoriae,Aves
5112,Ptilorrhoa caerulescens,Ptilorrhoa caerulescens,Aves
5113,Ptilorrhoa castanonota,Ptilorrhoa castanonota,Aves
5114,Ptilorrhoa leucosticta,Ptilorrhoa leucosticta,Aves
5115,Ptilostomus afer,Ptilostomus afer,Aves
5116,Ptilotula fusca,Ptilotula fusca,Aves
5117,Ptilotula ornata,Ptilotula ornata,Aves
5118,Ptilotula penicillata,Ptilotula penicillata,Aves
5119,Ptiloxena atroviolacea,Ptiloxena atroviolacea,Aves
5120,Ptyonoprogne concolor,Ptyonoprogne concolor,Aves
5121,Ptyonoprogne fuligula,Ptyonoprogne fuligula,Aves
5122,Ptyonoprogne rupestris,Ptyonoprogne rupestris,Aves
5123,Pucrasia macrolopha,Pucrasia macrolopha,Aves
5124,Puffinus bailloni,Puffinus bailloni,Aves
5125,Puffinus nativitatis,Puffinus nativitatis,Aves
5126,Puffinus newelli,Puffinus newelli,Aves
5127,Puffinus puffinus,Puffinus puffinus,Aves
5128,Pulsatrix koeniswaldiana,Pulsatrix koeniswaldiana,Aves
5129,Pulsatrix melanota,Pulsatrix melanota,Aves
5130,Pulsatrix perspicillata,Pulsatrix perspicillata,Aves
5131,Purnella albifrons,Purnella albifrons,Aves
5132,Purpureicephalus spurius,Purpureicephalus spurius,Aves
5133,Pycnonotus aurigaster,Pycnonotus aurigaster,Aves
5134,Pycnonotus barbatus,Pycnonotus barbatus,Aves
5135,Pycnonotus brunneus,Pycnonotus brunneus,Aves
5136,Pycnonotus cafer,Pycnonotus cafer,Aves
5137,Pycnonotus capensis,Pycnonotus capensis,Aves
5138,Pycnonotus conradi,Pycnonotus conradi,Aves
5139,Pycnonotus finlaysoni,Pycnonotus finlaysoni,Aves
5140,Pycnonotus flavescens,Pycnonotus flavescens,Aves
5141,Pycnonotus goiavier,Pycnonotus goiavier,Aves
5142,Pycnonotus jocosus,Pycnonotus jocosus,Aves
5143,Pycnonotus leucogenys,Pycnonotus leucogenys,Aves
5144,Pycnonotus leucotis,Pycnonotus leucotis,Aves
5145,Pycnonotus luteolus,Pycnonotus luteolus,Aves
5146,Pycnonotus nigricans,Pycnonotus nigricans,Aves
5147,Pycnonotus plumosus,Pycnonotus plumosus,Aves
5148,Pycnonotus simplex,Pycnonotus simplex,Aves
5149,Pycnonotus sinensis,Pycnonotus sinensis,Aves
5150,Pycnonotus striatus,Alcurus striatus,Aves
5151,Pycnonotus taivanus,Pycnonotus taivanus,Aves
5152,Pycnonotus xantholaemus,Pycnonotus xantholaemus,Aves
5153,Pycnonotus xanthopygos,Pycnonotus xanthopygos,Aves
5154,Pycnonotus xanthorrhous,Pycnonotus xanthorrhous,Aves
5155,Pycnonotus zeylanicus,Pycnonotus zeylanicus,Aves
5156,Pycnoptilus floccosus,Pycnoptilus floccosus,Aves
5157,Pygarrhichas albogularis,Pygarrhichas albogularis,Aves
5158,Pygiptila stellaris,Pygiptila stellaris,Aves
5159,Pygochelidon cyanoleuca,Pygochelidon cyanoleuca,Aves
5160,Pygoscelis adeliae,Pygoscelis adeliae,Aves
5161,Pygoscelis antarcticus,Pygoscelis antarcticus,Aves
5162,Pygoscelis papua,Pygoscelis papua,Aves
5163,Pyriglena atra,Pyriglena atra,Aves
5164,Pyriglena leuconota,Pyriglena leuconota,Aves
5165,Pyriglena leucoptera,Pyriglena leucoptera,Aves
5166,Pyriglena maura,Pyriglena maura,Aves
5167,Pyrilia barrabandi,Pyrilia barrabandi,Aves
5168,Pyrilia caica,Pyrilia caica,Aves
5169,Pyrilia haematotis,Pyrilia haematotis,Aves
5170,Pyrilia pulchra,Pyrilia pulchra,Aves
5171,Pyrilia pyrilia,Pyrilia pyrilia,Aves
5172,Pyrocephalus rubinus,Pyrocephalus rubinus,Aves
5173,Pyroderus scutatus,Pyroderus scutatus,Aves
5174,Pyrope pyrope,Pyrope pyrope,Aves
5175,Pyrrhocorax graculus,Pyrrhocorax graculus,Aves
5176,Pyrrhocorax pyrrhocorax,Pyrrhocorax pyrrhocorax,Aves
5177,Pyrrholaemus brunneus,Pyrrholaemus brunneus,Aves
5178,Pyrrholaemus sagittatus,Pyrrholaemus sagittatus,Aves
5179,Pyrrhomyias cinnamomeus,Pyrrhomyias cinnamomeus,Aves
5180,Pyrrhula erythaca,Pyrrhula erythaca,Aves
5181,Pyrrhula nipalensis,Pyrrhula nipalensis,Aves
5182,Pyrrhula pyrrhula,Pyrrhula pyrrhula,Aves
5183,Pyrrhura albipectus,Pyrrhura albipectus,Aves
5184,Pyrrhura amazonum,Pyrrhura amazonum,Aves
5185,Pyrrhura calliptera,Pyrrhura calliptera,Aves
5186,Pyrrhura cruentata,Pyrrhura cruentata,Aves
5187,Pyrrhura frontalis,Pyrrhura frontalis,Aves
5188,Pyrrhura hoematotis,Pyrrhura hoematotis,Aves
5189,Pyrrhura hoffmanni,Pyrrhura hoffmanni,Aves
5190,Pyrrhura leucotis,Pyrrhura leucotis,Aves
5191,Pyrrhura melanura,Pyrrhura melanura,Aves
5192,Pyrrhura molinae,Pyrrhura molinae,Aves
5193,Pyrrhura orcesi,Pyrrhura orcesi,Aves
5194,Pyrrhura perlata,Pyrrhura perlata,Aves
5195,Pyrrhura picta,Pyrrhura picta,Aves
5196,Pyrrhura rhodocephala,Pyrrhura rhodocephala,Aves
5197,Pyrrhura roseifrons,Pyrrhura roseifrons,Aves
5198,Pyrrhura rupicola,Pyrrhura rupicola,Aves
5199,Pyrrhura viridicata,Pyrrhura viridicata,Aves
5200,Pytilia melba,Pytilia melba,Aves
5201,Quelea quelea,Quelea quelea,Aves
5202,Querula purpurata,Querula purpurata,Aves
5203,Quiscalus lugubris,Quiscalus lugubris,Aves
5204,Quiscalus major,Quiscalus major,Aves
5205,Quiscalus mexicanus,Quiscalus mexicanus,Aves
5206,Quiscalus nicaraguensis,Quiscalus nicaraguensis,Aves
5207,Quiscalus niger,Quiscalus niger,Aves
5208,Quiscalus quiscula,Quiscalus quiscula,Aves
5209,Radjah radjah,Radjah radjah,Aves
5210,Rallina eurizonoides,Rallina eurizonoides,Aves
5211,Rallina fasciata,Rallina fasciata,Aves
5212,Rallina tricolor,Rallina tricolor,Aves
5213,Rallus antarcticus,Rallus antarcticus,Aves
5214,Rallus aquaticus,Rallus aquaticus,Aves
5215,Rallus caerulescens,Rallus caerulescens,Aves
5216,Rallus crepitans,Rallus crepitans,Aves
5217,Rallus elegans,Rallus elegans,Aves
5218,Rallus indicus,Rallus indicus,Aves
5219,Rallus limicola,Rallus limicola,Aves
5220,Rallus longirostris,Rallus longirostris,Aves
5221,Rallus obsoletus,Rallus obsoletus,Aves
5222,Rallus semiplumbeus,Rallus semiplumbeus,Aves
5223,Rallus tenuirostris,Rallus tenuirostris,Aves
5224,Ramphastos ambiguus,Ramphastos ambiguus,Aves
5225,Ramphastos brevis,Ramphastos brevis,Aves
5226,Ramphastos dicolorus,Ramphastos dicolorus,Aves
5227,Ramphastos sulfuratus,Ramphastos sulfuratus,Aves
5228,Ramphastos toco,Ramphastos toco,Aves
5229,Ramphastos tucanus,Ramphastos tucanus,Aves
5230,Ramphastos vitellinus,Ramphastos vitellinus,Aves
5231,Ramphocaenus melanurus,Ramphocaenus melanurus,Aves
5232,Ramphocaenus sticturus,Ramphocaenus sticturus,Aves
5233,Ramphocelus bresilius,Ramphocelus bresilia,Aves
5234,Ramphocelus carbo,Ramphocelus carbo,Aves
5235,Ramphocelus dimidiatus,Ramphocelus dimidiatus,Aves
5236,Ramphocelus flammigerus,Ramphocelus flammigerus,Aves
5237,Ramphocelus melanogaster,Ramphocelus melanogaster,Aves
5238,Ramphocelus nigrogularis,Ramphocelus nigrogularis,Aves
5239,Ramphocelus passerinii,Ramphocelus passerinii,Aves
5240,Ramphocelus sanguinolentus,Ramphocelus sanguinolentus,Aves
5241,Ramphodon naevius,Ramphodon naevius,Aves
5242,Ramphomicron microrhynchum,Ramphomicron microrhynchum,Aves
5243,Ramphotrigon flammulatum,Ramphotrigon flammulatum,Aves
5244,Ramphotrigon fuscicauda,Ramphotrigon fuscicauda,Aves
5245,Ramphotrigon megacephalum,Ramphotrigon megacephalum,Aves
5246,Ramphotrigon ruficauda,Ramphotrigon ruficauda,Aves
5247,Ramsayornis modestus,Ramsayornis modestus,Aves
5248,Rauenia bonariensis,Rauenia bonariensis,Aves
5249,Recurvirostra americana,Recurvirostra americana,Aves
5250,Recurvirostra andina,Recurvirostra andina,Aves
5251,Recurvirostra avosetta,Recurvirostra avosetta,Aves
5252,Regulus goodfellowi,Regulus goodfellowi,Aves
5253,Regulus ignicapilla,Regulus ignicapilla,Aves
5254,Regulus madeirensis,Regulus madeirensis,Aves
5255,Regulus regulus,Regulus regulus,Aves
5256,Regulus satrapa,Regulus satrapa,Aves
5257,Reinwardtipicus validus,Chrysocolaptes validus,Aves
5258,Reinwardtoena reinwardti,Reinwardtoena reinwardti,Aves
5259,Remiz consobrinus,Remiz consobrinus,Aves
5260,Remiz coronatus,Remiz coronatus,Aves
5261,Remiz pendulinus,Remiz pendulinus,Aves
5262,Rhabdotorrhinus corrugatus,Rhabdotorrhinus corrugatus,Aves
5263,Rhabdotorrhinus exarhatus,Rhabdotorrhinus exarhatus,Aves
5264,Rhaphidura leucopygialis,Rhaphidura leucopygialis,Aves
5265,Rhea americana,Rhea americana,Aves
5266,Rhegmatorhina cristata,Rhegmatorhina cristata,Aves
5267,Rhegmatorhina gymnops,Rhegmatorhina gymnops,Aves
5268,Rhegmatorhina hoffmannsi,Rhegmatorhina hoffmannsi,Aves
5269,Rhegmatorhina melanosticta,Rhegmatorhina melanosticta,Aves
5270,Rhinocrypta lanceolata,Rhinocrypta lanceolata,Aves
5271,Rhinopomastus cyanomelas,Rhinopomastus cyanomelas,Aves
5272,Rhinortha chlorophaea,Rhinortha chlorophaea,Aves
5273,Rhipidura albicollis,Rhipidura albicollis,Aves
5274,Rhipidura albiscapa,Rhipidura albiscapa,Aves
5275,Rhipidura albogularis,Rhipidura albogularis,Aves
5276,Rhipidura albolimbata,Rhipidura albolimbata,Aves
5277,Rhipidura atra,Rhipidura atra,Aves
5278,Rhipidura aureola,Rhipidura aureola,Aves
5279,Rhipidura brachyrhyncha,Rhipidura brachyrhyncha,Aves
5280,Rhipidura cyaniceps,Rhipidura cyaniceps,Aves
5281,Rhipidura dryas,Rhipidura dryas,Aves
5282,Rhipidura fuliginosa,Rhipidura fuliginosa,Aves
5283,Rhipidura javanica,Rhipidura javanica,Aves
5284,Rhipidura leucophrys,Rhipidura leucophrys,Aves
5285,Rhipidura leucothorax,Rhipidura leucothorax,Aves
5286,Rhipidura maculipectus,Rhipidura maculipectus,Aves
5287,Rhipidura nigritorquis,Rhipidura nigritorquis,Aves
5288,Rhipidura perlata,Rhipidura perlata,Aves
5289,Rhipidura rufifrons,Rhipidura rufifrons,Aves
5290,Rhipidura rufiventris,Rhipidura rufiventris,Aves
5291,Rhipidura teysmanni,Rhipidura teysmanni,Aves
5292,Rhipidura threnothorax,Rhipidura threnothorax,Aves
5293,Rhipidura verreauxi,Rhipidura verreauxi,Aves
5294,Rhodinocichla rosea,Rhodinocichla rosea,Aves
5295,Rhodophoneus cruentus,Telophorus cruentus,Aves
5296,Rhodospingus cruentus,Rhodospingus cruentus,Aves
5297,Rhodospiza obsoleta,Rhodospiza obsoleta,Aves
5298,Rhodostethia rosea,Rhodostethia rosea,Aves
5299,Rhodothraupis celaeno,Periporphyrus celaeno,Aves
5300,Rhopias gularis,Rhopias gularis,Aves
5301,Rhopophilus pekinensis,Rhopophilus pekinensis,Aves
5302,Rhopornis ardesiacus,Rhopornis ardesiacus,Aves
5303,Rhopospina alaudina,Rhopospina alaudina,Aves
5304,Rhopospina caerulescens,Rhopospina caerulescens,Aves
5305,Rhopospina fruticeti,Rhopospina fruticeti,Aves
5306,Rhynchocyclus brevirostris,Rhynchocyclus brevirostris,Aves
5307,Rhynchocyclus olivaceus,Rhynchocyclus olivaceus,Aves
5308,Rhynchophanes mccownii,Rhynchophanes mccownii,Aves
5309,Rhynchopsitta pachyrhyncha,Rhynchopsitta pachyrhyncha,Aves
5310,Rhynchopsitta terrisi,Rhynchopsitta terrisi,Aves
5311,Rhynchortyx cinctus,Rhynchortyx cinctus,Aves
5312,Rhynchospiza stolzmanni,Rhynchospiza stolzmanni,Aves
5313,Rhynchospiza strigiceps,Rhynchospiza strigiceps,Aves
5314,Rhynchotus rufescens,Rhynchotus rufescens,Aves
5315,Rhynochetos jubatus,Rhynochetos jubatus,Aves
5316,Rhyticeros cassidix,Rhyticeros cassidix,Aves
5317,Rhyticeros plicatus,Rhyticeros plicatus,Aves
5318,Rhyticeros undulatus,Rhyticeros undulatus,Aves
5319,Rhytipterna holerythra,Rhytipterna holerythra,Aves
5320,Rhytipterna immunda,Rhytipterna immunda,Aves
5321,Rhytipterna simplex,Rhytipterna simplex,Aves
5322,Riparia chinensis,Riparia chinensis,Aves
5323,Riparia diluta,Riparia diluta,Aves
5324,Riparia paludicola,Riparia paludicola,Aves
5325,Riparia riparia,Riparia riparia,Aves
5326,Rissa tridactyla,Rissa tridactyla,Aves
5327,Rollulus rouloul,Rollulus rouloul,Aves
5328,Roraimia adusta,Roraimia adusta,Aves
5329,Rostratula benghalensis,Rostratula benghalensis,Aves
5330,Rostrhamus sociabilis,Rostrhamus sociabilis,Aves
5331,Rubigula erythropthalmos,Ixodia erythropthalmos,Aves
5332,Rubigula flaviventris,Rubigula flaviventris,Aves
5333,Rubigula gularis,Rubigula gularis,Aves
5334,Rupicola peruvianus,Rupicola peruvianus,Aves
5335,Rupicola rupicola,Rupicola rupicola,Aves
5336,Rupornis magnirostris,Rupornis magnirostris,Aves
5337,Rynchops niger,Rynchops niger,Aves
5338,Sakesphorus canadensis,Sakesphorus canadensis,Aves
5339,Sakesphorus cristatus,Sakesphoroides cristatus,Aves
5340,Sakesphorus luctuosus,Sakesphorus luctuosus,Aves
5341,Salpinctes obsoletus,Salpinctes obsoletus,Aves
5342,Salpornis salvadori,Salpornis salvadori,Aves
5343,Saltator albicollis,Saltator albicollis,Aves
5344,Saltator atriceps,Saltator atriceps,Aves
5345,Saltator atripennis,Saltator atripennis,Aves
5346,Saltator aurantiirostris,Saltator aurantiirostris,Aves
5347,Saltator cinctus,Saltator cinctus,Aves
5348,Saltator coerulescens,Saltator coerulescens,Aves
5349,Saltator fuliginosus,Saltator fuliginosus,Aves
5350,Saltator grandis,Saltator grandis,Aves
5351,Saltator grossus,Saltator grossus,Aves
5352,Saltator maxillosus,Saltator maxillosus,Aves
5353,Saltator maximus,Saltator maximus,Aves
5354,Saltator nigriceps,Saltator nigriceps,Aves
5355,Saltator olivascens,Saltator olivascens,Aves
5356,Saltator orenocensis,Saltator orenocensis,Aves
5357,Saltator similis,Saltator similis,Aves
5358,Saltator striatipectus,Saltator striatipectus,Aves
5359,Saltatricula atricollis,Saltatricula atricollis,Aves
5360,Saltatricula multicolor,Saltatricula multicolor,Aves
5361,Sapayoa aenigma,Sapayoa aenigma,Aves
5362,Sappho sparganurus,Sappho sparganurus,Aves
5363,Sarcops calvus,Sarcops calvus,Aves
5364,Sarothrura elegans,Sarothrura elegans,Aves
5365,Sarothrura insularis,Sarothrura insularis,Aves
5366,Sarothrura pulchra,Sarothrura pulchra,Aves
5367,Sarothrura rufa,Sarothrura rufa,Aves
5368,Sasia abnormis,Sasia abnormis,Aves
5369,Sasia ochracea,Sasia ochracea,Aves
5370,Saucerottia beryllina,Saucerottia beryllina,Aves
5371,Saucerottia cyanocephala,Saucerottia cyanocephala,Aves
5372,Saucerottia tobaci,Saucerottia tobaci,Aves
5373,Saundersilarus saundersi,Saundersilarus saundersi,Aves
5374,Saxicola caprata,Saxicola caprata,Aves
5375,Saxicola ferreus,Saxicola ferreus,Aves
5376,Saxicola maurus,Saxicola maurus,Aves
5377,Saxicola rubetra,Saxicola rubetra,Aves
5378,Saxicola rubicola,Saxicola rubicola,Aves
5379,Saxicola stejnegeri,Saxicola stejnegeri,Aves
5380,Saxicola torquatus,Saxicola torquatus,Aves
5381,Sayornis nigricans,Sayornis nigricans,Aves
